Дата,Тип документа,Название,Количество,Цена,Сумма,Валовая прибыль (руб),Валовая прибыль (%),Сотрудник,Статус
05.10.2023 - 13:25,Заказ,Диагностика,1,541,541,541,100.0,Иванов Сергей,Выдан
05.10.2023 - 14:27,Заказ,Чистка системы охлаждения с заменой термопасты,1,1386,1386,1290,93.07359307359307,Сидоров Алексей,Выдан
05.10.2023 - 17:07,Заказ,Установка Windows 10/11 + Драйвера,1,1140,1140,1140,100.0,Сидоров Алексей,Выдан
05.10.2023 - 18:01,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,443,443,247,55.75620767494357,Петров Роман,
06.10.2023 - 12:42,Продажа,Кабель USB - Lightning (Foxconn),1,636,636,488,76.72955974842768,Сидоров Алексей,
06.10.2023 - 15:01,Заказ,Кабель USB - Lightning (Foxconn),1,656,656,505,76.98170731707317,Иванов Сергей,Выдан
06.10.2023 - 15:02,Заказ,Чехол силиконовый прозрачный,1,290,290,228,78.62068965517241,Петров Роман,Выдан
06.10.2023 - 16:08,Заказ,Наклейка защитного стекла (Услуга),1,202,202,202,100.0,Петров Роман,Выдан
07.10.2023 - 12:28,Заказ,Защитное стекло 3D для iPhone 11/XR,1,476,476,428,89.91596638655463,Иванов Сергей,Выдан
07.10.2023 - 18:16,Продажа,Чехол силиконовый прозрачный,1,298,298,241,80.87248322147651,Сидоров Алексей,
08.10.2023 - 11:51,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1295,1295,1194,92.20077220077219,Администратор,Выдан
08.10.2023 - 12:06,Продажа,Кабель USB - Lightning (Foxconn),1,575,575,419,72.86956521739131,Администратор,
08.10.2023 - 14:57,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1315,1315,791,60.15209125475285,Администратор,Выдан
08.10.2023 - 15:35,Заказ,Чистка системы охлаждения с заменой термопасты,1,1500,1500,1403,93.53333333333333,Администратор,Выдан
09.10.2023 - 12:01,Заказ,Чистка системы охлаждения с заменой термопасты,1,1576,1576,1476,93.65482233502537,Сидоров Алексей,Выдан
09.10.2023 - 12:06,Заказ,Наклейка защитного стекла (Услуга),1,181,181,181,100.0,Петров Роман,Выдан
09.10.2023 - 12:58,Заказ,Кабель USB - Lightning (Foxconn),1,650,650,497,76.46153846153845,Петров Роман,Выдан
10.10.2023 - 14:29,Продажа,Чехол силиконовый прозрачный,1,307,307,248,80.78175895765473,Сидоров Алексей,
10.10.2023 - 15:25,Заказ,Чехол силиконовый прозрачный,1,280,280,218,77.85714285714286,Администратор,Выдан
10.10.2023 - 16:58,Продажа,Чехол силиконовый прозрачный,1,292,292,234,80.13698630136986,Администратор,
10.10.2023 - 18:40,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,420,420,225,53.57142857142857,Иванов Сергей,
10.10.2023 - 19:30,Заказ,16GB USB 2.0 Flash Drive SmartBuy,1,428,428,224,52.336448598130836,Сидоров Алексей,Выдан
10.10.2023 - 19:44,Продажа,Кабель USB - Lightning (Foxconn),1,595,595,447,75.12605042016807,Иванов Сергей,
11.10.2023 - 11:27,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1169,1169,1070,91.53122326775022,Сидоров Алексей,Выдан
11.10.2023 - 12:13,Продажа,Защитное стекло 3D для iPhone 11/XR,1,458,458,406,88.64628820960698,Сидоров Алексей,
11.10.2023 - 14:49,Продажа,Чехол силиконовый прозрачный,1,319,319,260,81.50470219435736,Иванов Сергей,
11.10.2023 - 15:14,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1135,1135,1033,91.01321585903084,Иванов Сергей,Выдан
11.10.2023 - 16:53,Заказ,Установка Windows 10/11 + Драйвера,1,1250,1250,1250,100.0,Администратор,Выдан
11.10.2023 - 17:01,Заказ,16GB USB 2.0 Flash Drive SmartBuy,1,458,458,265,57.86026200873362,Петров Роман,Выдан
11.10.2023 - 17:10,Заказ,Блок питания Apple 20W (Copy),1,1191,1191,783,65.74307304785894,Администратор,Выдан
12.10.2023 - 10:07,Продажа,Чехол силиконовый прозрачный,1,284,284,226,79.5774647887324,Администратор,
12.10.2023 - 10:33,Заказ,Прошивка Android/iOS,1,912,912,912,100.0,Иванов Сергей,Выдан
12.10.2023 - 11:56,Продажа,Чехол силиконовый прозрачный,1,319,319,257,80.56426332288402,Администратор,
12.10.2023 - 12:16,Заказ,Наклейка защитного стекла (Услуга),1,196,196,196,100.0,Администратор,Выдан
12.10.2023 - 15:31,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),2,1253,2506,1418,56.58419792498005,Сидоров Алексей,Выдан
12.10.2023 - 16:04,Продажа,Чехол силиконовый прозрачный,1,282,282,222,78.72340425531915,Иванов Сергей,
12.10.2023 - 18:28,Заказ,Чехол силиконовый прозрачный,1,329,329,267,81.15501519756839,Администратор,Выдан
13.10.2023 - 10:12,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1213,1213,1110,91.50865622423743,Сидоров Алексей,Выдан
13.10.2023 - 10:15,Продажа,Кабель USB - Lightning (Foxconn),1,585,585,432,73.84615384615385,Иванов Сергей,
13.10.2023 - 11:16,Продажа,Кабель USB - Lightning (Foxconn),1,588,588,435,73.9795918367347,Администратор,
13.10.2023 - 11:50,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,432,432,240,55.55555555555556,Администратор,
13.10.2023 - 12:04,Заказ,"15.6"" WXGA HD LED Глянцевый 40pin (NT156WH)",1,4280,4280,999,23.3411214953271,Иванов Сергей,Выдан
13.10.2023 - 12:46,Заказ,Установка Windows 10/11 + Драйвера,1,1151,1151,1151,100.0,Петров Роман,Выдан
13.10.2023 - 15:00,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1283,1283,1187,92.51753702260326,Сидоров Алексей,Выдан
13.10.2023 - 15:54,Заказ,Восстановление цепи питания,1,4939,4939,4445,89.99797529864345,Администратор,Выдан
13.10.2023 - 18:00,Продажа,Кабель USB - Lightning (Foxconn),1,640,640,493,77.03125,Петров Роман,
13.10.2023 - 18:58,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1296,1296,1196,92.28395061728395,Администратор,Выдан
14.10.2023 - 10:25,Заказ,Наклейка защитного стекла (Услуга),1,218,218,218,100.0,Иванов Сергей,Выдан
14.10.2023 - 11:05,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),2,1311,2622,1498,57.13196033562167,Сидоров Алексей,Выдан
14.10.2023 - 11:09,Продажа,Жесткий диск Seagate BarraCuda 1TB,1,3983,3983,1197,30.052724077328648,Петров Роман,
14.10.2023 - 11:16,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,485,485,278,57.319587628865975,Сидоров Алексей,
14.10.2023 - 12:07,Заказ,Защитное стекло 3D для iPhone 11/XR,1,484,484,433,89.46280991735537,Администратор,Выдан
14.10.2023 - 13:38,Заказ,Наклейка защитного стекла (Услуга),1,194,194,194,100.0,Петров Роман,Выдан
14.10.2023 - 15:22,Заказ,Чистка системы охлаждения с заменой термопасты,1,1447,1447,1346,93.0200414651002,Администратор,Выдан
14.10.2023 - 17:25,Заказ,Чехол силиконовый прозрачный,1,270,270,212,78.51851851851852,Администратор,Выдан
14.10.2023 - 17:58,Заказ,Прошивка Android/iOS,3,993,2979,2979,100.0,Администратор,Выдан
14.10.2023 - 18:07,Заказ,SSD накопитель Kingston 240GB,2,2135,4270,1302,30.491803278688522,Сидоров Алексей,Выдан
15.10.2023 - 10:43,Заказ,"15.6"" WXGA HD LED Глянцевый 40pin (NT156WH)",1,4626,4626,1354,29.269347168179856,Иванов Сергей,Выдан
15.10.2023 - 14:23,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1248,1248,1147,91.90705128205127,Администратор,Выдан
15.10.2023 - 15:33,Заказ,Дисплей iPhone 11 (Копия AAA),1,2343,2343,921,39.30857874519846,Петров Роман,Выдан
15.10.2023 - 18:35,Заказ,Чехол силиконовый прозрачный,1,316,316,255,80.69620253164557,Иванов Сергей,Выдан
15.10.2023 - 19:27,Продажа,Чехол силиконовый прозрачный,1,303,303,244,80.52805280528052,Иванов Сергей,
15.10.2023 - 19:43,Заказ,Защитное стекло 3D для iPhone 11/XR,1,523,523,473,90.43977055449331,Сидоров Алексей,Выдан
15.10.2023 - 19:57,Продажа,Блок питания Apple 20W (Copy),2,1255,2510,1710,68.12749003984064,Администратор,
16.10.2023 - 12:30,Заказ,Кабель USB - Lightning (Foxconn),1,575,575,426,74.08695652173914,Иванов Сергей,Выдан
16.10.2023 - 17:11,Заказ,Защитное стекло 3D для iPhone 11/XR,2,494,988,892,90.2834008097166,Петров Роман,Выдан
16.10.2023 - 17:13,Заказ,Дисплей iPhone 11 (Копия AAA),1,2424,2424,997,41.13036303630363,Иванов Сергей,Выдан
16.10.2023 - 19:21,Заказ,Блок питания Apple 20W (Copy),1,1289,1289,908,70.4422032583398,Петров Роман,Выдан
17.10.2023 - 10:50,Заказ,Наклейка защитного стекла (Услуга),1,218,218,218,100.0,Администратор,Выдан
17.10.2023 - 13:38,Заказ,Защитное стекло 3D для iPhone 11/XR,1,486,486,437,89.91769547325103,Администратор,Выдан
17.10.2023 - 17:29,Заказ,Кабель USB - Lightning (Foxconn),1,541,541,392,72.45841035120148,Петров Роман,Выдан
17.10.2023 - 19:34,Заказ,Защитное стекло 3D для iPhone 11/XR,1,490,490,440,89.79591836734694,Иванов Сергей,Выдан
18.10.2023 - 10:18,Заказ,Чехол силиконовый прозрачный,1,326,326,269,82.51533742331289,Иванов Сергей,Выдан
18.10.2023 - 10:44,Заказ,Защитное стекло 3D для iPhone 11/XR,1,531,531,482,90.77212806026365,Петров Роман,Выдан
18.10.2023 - 15:26,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1319,1319,773,58.605003790750565,Сидоров Алексей,Выдан
19.10.2023 - 10:06,Заказ,Восстановление цепи питания,1,4731,4731,4233,89.47368421052632,Петров Роман,Выдан
19.10.2023 - 15:29,Заказ,SSD накопитель Kingston 240GB,1,2026,2026,454,22.40868706811451,Иванов Сергей,Выдан
20.10.2023 - 11:53,Заказ,Чистка системы охлаждения с заменой термопасты,2,1517,3034,2826,93.1443638760712,Администратор,Выдан
20.10.2023 - 12:44,Заказ,Чистка системы охлаждения с заменой термопасты,1,1393,1393,1290,92.60588657573582,Петров Роман,Выдан
20.10.2023 - 16:45,Продажа,Чехол силиконовый прозрачный,1,320,320,260,81.25,Иванов Сергей,
20.10.2023 - 17:48,Заказ,Дисплей iPhone 11 (Копия AAA),1,2456,2456,1100,44.78827361563518,Иванов Сергей,Выдан
20.10.2023 - 18:34,Продажа,Кабель USB - Lightning (Foxconn),1,575,575,425,73.91304347826086,Сидоров Алексей,
21.10.2023 - 15:36,Заказ,Дисплей iPhone 11 (Копия AAA),1,2268,2268,810,35.714285714285715,Иванов Сергей,Выдан
21.10.2023 - 17:15,Продажа,Кабель USB - Lightning (Foxconn),1,569,569,424,74.51669595782073,Иванов Сергей,
21.10.2023 - 17:19,Заказ,Прошивка Android/iOS,1,978,978,978,100.0,Петров Роман,Выдан
21.10.2023 - 18:31,Заказ,Чистка системы охлаждения с заменой термопасты,1,1461,1461,1363,93.29226557152636,Иванов Сергей,Выдан
22.10.2023 - 10:27,Заказ,Чистка системы охлаждения с заменой термопасты,1,1398,1398,1302,93.13304721030042,Иванов Сергей,Выдан
22.10.2023 - 18:21,Заказ,Установка Windows 10/11 + Драйвера,1,1143,1143,1143,100.0,Администратор,Выдан
22.10.2023 - 18:41,Заказ,Чистка системы охлаждения с заменой термопасты,1,1486,1486,1382,93.0013458950202,Иванов Сергей,Выдан
22.10.2023 - 19:24,Заказ,Кабель USB - Lightning (Foxconn),1,564,564,414,73.40425531914893,Иванов Сергей,Выдан
23.10.2023 - 13:14,Заказ,Диагностика,1,533,533,533,100.0,Сидоров Алексей,Выдан
23.10.2023 - 14:57,Заказ,Диагностика,1,484,484,484,100.0,Администратор,Выдан
23.10.2023 - 15:44,Заказ,Установка Windows 10/11 + Драйвера,2,1286,2572,2572,100.0,Петров Роман,Выдан
23.10.2023 - 16:07,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1284,1284,1189,92.601246105919,Петров Роман,Выдан
23.10.2023 - 16:09,Заказ,Установка Windows 10/11 + Драйвера,1,1095,1095,1095,100.0,Сидоров Алексей,Выдан
23.10.2023 - 18:58,Заказ,Чехол силиконовый прозрачный,2,285,570,456,80.0,Петров Роман,Выдан
23.10.2023 - 18:59,Продажа,Чехол силиконовый прозрачный,1,329,329,267,81.15501519756839,Сидоров Алексей,
23.10.2023 - 19:01,Продажа,Защитное стекло 3D для iPhone 11/XR,1,535,535,485,90.65420560747664,Петров Роман,
23.10.2023 - 19:29,Заказ,Чистка системы охлаждения с заменой термопасты,1,1578,1578,1478,93.66286438529785,Петров Роман,Выдан
24.10.2023 - 10:55,Заказ,Чистка системы охлаждения с заменой термопасты,1,1605,1605,1504,93.70716510903426,Администратор,Выдан
24.10.2023 - 11:05,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,463,463,261,56.371490280777536,Сидоров Алексей,
24.10.2023 - 14:55,Заказ,Установка Windows 10/11 + Драйвера,2,1286,2572,2572,100.0,Петров Роман,Выдан
24.10.2023 - 15:34,Продажа,SSD накопитель Kingston 240GB,1,2379,2379,918,38.587641866330394,Сидоров Алексей,
24.10.2023 - 16:35,Заказ,"15.6"" WXGA HD LED Глянцевый 40pin (NT156WH)",1,4259,4259,944,22.164827424278,Иванов Сергей,Выдан
24.10.2023 - 18:46,Заказ,Кабель USB - Lightning (Foxconn),1,553,553,408,73.77938517179024,Администратор,Выдан
25.10.2023 - 10:07,Заказ,Защитное стекло 3D для iPhone 11/XR,1,483,483,434,89.85507246376811,Администратор,Выдан
25.10.2023 - 10:48,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,447,447,251,56.152125279642064,Администратор,
25.10.2023 - 10:57,Заказ,Прошивка Android/iOS,1,1065,1065,1065,100.0,Иванов Сергей,Выдан
25.10.2023 - 14:31,Заказ,Чистка системы охлаждения с заменой термопасты,1,1611,1611,1509,93.66852886405958,Сидоров Алексей,Выдан
25.10.2023 - 15:07,Заказ,Восстановление цепи питания,2,4202,8404,7360,87.57734412184674,Иванов Сергей,Выдан
25.10.2023 - 18:17,Заказ,Чехол силиконовый прозрачный,1,299,299,237,79.26421404682274,Иванов Сергей,Выдан
25.10.2023 - 19:45,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1159,1159,598,51.59620362381363,Петров Роман,Выдан
26.10.2023 - 10:43,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1220,1220,1122,91.9672131147541,Петров Роман,Выдан
26.10.2023 - 12:56,Заказ,Установка Windows 10/11 + Драйвера,1,1192,1192,1192,100.0,Петров Роман,Выдан
26.10.2023 - 18:00,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1153,1153,1051,91.15351257588898,Петров Роман,Выдан
27.10.2023 - 10:38,Продажа,Чехол силиконовый прозрачный,1,275,275,213,77.45454545454545,Иванов Сергей,
28.10.2023 - 11:51,Заказ,Наклейка защитного стекла (Услуга),1,191,191,191,100.0,Сидоров Алексей,Выдан
28.10.2023 - 12:02,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1145,1145,618,53.97379912663756,Администратор,Выдан
28.10.2023 - 14:10,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1138,1138,571,50.17574692442882,Администратор,Выдан
28.10.2023 - 15:58,Продажа,Чехол силиконовый прозрачный,1,325,325,263,80.92307692307692,Иванов Сергей,
28.10.2023 - 16:31,Продажа,Чехол силиконовый прозрачный,3,278,834,657,78.77697841726618,Сидоров Алексей,
28.10.2023 - 16:44,Заказ,Чистка системы охлаждения с заменой термопасты,1,1579,1579,1478,93.60354654844838,Сидоров Алексей,Выдан
28.10.2023 - 17:28,Заказ,Установка Windows 10/11 + Драйвера,1,1291,1291,1291,100.0,Администратор,Выдан
28.10.2023 - 17:57,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1285,1285,711,55.3307392996109,Иванов Сергей,Выдан
29.10.2023 - 11:46,Заказ,Дисплей iPhone 11 (Копия AAA),1,2713,2713,1296,47.769996314043496,Петров Роман,Выдан
29.10.2023 - 12:39,Продажа,Защитное стекло 3D для iPhone 11/XR,1,467,467,417,89.29336188436831,Петров Роман,
29.10.2023 - 13:04,Заказ,Защитное стекло 3D для iPhone 11/XR,3,543,1629,1482,90.97605893186004,Иванов Сергей,Выдан
29.10.2023 - 15:23,Заказ,Установка Windows 10/11 + Драйвера,1,1151,1151,1151,100.0,Иванов Сергей,Выдан
29.10.2023 - 15:59,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,468,468,276,58.97435897435898,Сидоров Алексей,
29.10.2023 - 18:35,Заказ,Дисплей iPhone 11 (Копия AAA),2,2499,4998,2162,43.25730292116847,Иванов Сергей,Выдан
30.10.2023 - 14:18,Продажа,Чехол силиконовый прозрачный,1,311,311,249,80.06430868167203,Администратор,
30.10.2023 - 16:55,Продажа,Кабель USB - Lightning (Foxconn),1,604,604,451,74.66887417218543,Сидоров Алексей,
30.10.2023 - 18:39,Заказ,Чистка системы охлаждения с заменой термопасты,1,1532,1532,1437,93.79895561357702,Администратор,Выдан
30.10.2023 - 18:41,Продажа,Чехол силиконовый прозрачный,1,315,315,256,81.26984126984127,Иванов Сергей,
30.10.2023 - 19:00,Заказ,Восстановление цепи питания,1,4867,4867,4363,89.64454489418533,Сидоров Алексей,Выдан
30.10.2023 - 19:56,Заказ,Защитное стекло 3D для iPhone 11/XR,1,478,478,430,89.9581589958159,Сидоров Алексей,Выдан
31.10.2023 - 17:44,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1246,1246,704,56.5008025682183,Иванов Сергей,Выдан
31.10.2023 - 18:43,Заказ,Восстановление цепи питания,1,4886,4886,4373,89.50061399918134,Сидоров Алексей,Выдан
01.11.2023 - 11:45,Заказ,Восстановление цепи питания,1,4616,4616,4106,88.95147313691508,Иванов Сергей,Выдан
01.11.2023 - 14:31,Продажа,Чехол силиконовый прозрачный,1,294,294,234,79.59183673469387,Иванов Сергей,
01.11.2023 - 16:11,Заказ,Диагностика,1,463,463,463,100.0,Администратор,Выдан
01.11.2023 - 16:51,Заказ,Прошивка Android/iOS,1,1053,1053,1053,100.0,Администратор,Выдан
01.11.2023 - 19:30,Заказ,Наклейка защитного стекла (Услуга),1,196,196,196,100.0,Сидоров Алексей,Выдан
02.11.2023 - 14:55,Заказ,Блок питания Apple 20W (Copy),1,1279,1279,896,70.05473025801408,Сидоров Алексей,Выдан
03.11.2023 - 11:05,Заказ,Кабель USB - Lightning (Foxconn),2,591,1182,878,74.2808798646362,Иванов Сергей,Выдан
03.11.2023 - 11:25,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1137,1137,1036,91.1169744942832,Петров Роман,Выдан
03.11.2023 - 14:02,Продажа,Защитное стекло 3D для iPhone 11/XR,2,504,1008,912,90.47619047619048,Иванов Сергей,
03.11.2023 - 15:41,Заказ,Защитное стекло 3D для iPhone 11/XR,2,541,1082,986,91.1275415896488,Администратор,Выдан
03.11.2023 - 15:54,Продажа,Чехол силиконовый прозрачный,1,303,303,241,79.53795379537954,Сидоров Алексей,
03.11.2023 - 18:17,Заказ,Чехол силиконовый прозрачный,2,308,616,502,81.4935064935065,Петров Роман,Выдан
03.11.2023 - 19:47,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1245,1245,1150,92.3694779116466,Петров Роман,Выдан
03.11.2023 - 19:56,Заказ,Чистка системы охлаждения с заменой термопасты,1,1585,1585,1484,93.62776025236593,Петров Роман,Выдан
04.11.2023 - 15:14,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1140,1140,1041,91.3157894736842,Сидоров Алексей,Выдан
04.11.2023 - 15:38,Заказ,Дисплей iPhone 11 (Оригинал переклей),1,5721,5721,1851,32.35448348190876,Петров Роман,Выдан
04.11.2023 - 16:30,Заказ,Чистка системы охлаждения с заменой термопасты,1,1545,1545,1441,93.26860841423948,Администратор,Выдан
04.11.2023 - 16:45,Заказ,Диагностика,1,519,519,519,100.0,Администратор,Выдан
05.11.2023 - 12:39,Заказ,Наклейка защитного стекла (Услуга),1,204,204,204,100.0,Администратор,Выдан
05.11.2023 - 13:54,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1188,1188,1090,91.75084175084174,Сидоров Алексей,Выдан
05.11.2023 - 14:24,Заказ,Кабель USB - Lightning (Foxconn),1,620,620,469,75.64516129032258,Администратор,Выдан
05.11.2023 - 18:44,Заказ,16GB USB 2.0 Flash Drive SmartBuy,1,478,478,278,58.15899581589959,Сидоров Алексей,Выдан
05.11.2023 - 19:17,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1141,1141,619,54.25065731814198,Сидоров Алексей,Выдан
06.11.2023 - 10:39,Заказ,Чехол силиконовый прозрачный,1,288,288,231,80.20833333333334,Администратор,Выдан
06.11.2023 - 11:20,Заказ,Чистка системы охлаждения с заменой термопасты,3,1496,4488,4200,93.58288770053476,Петров Роман,Выдан
06.11.2023 - 14:46,Заказ,Чехол силиконовый прозрачный,1,317,317,256,80.7570977917981,Иванов Сергей,Выдан
06.11.2023 - 15:00,Продажа,Защитное стекло 3D для iPhone 11/XR,1,513,513,463,90.25341130604289,Иванов Сергей,
06.11.2023 - 19:32,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1194,1194,1091,91.37353433835847,Иванов Сергей,Выдан
07.11.2023 - 11:09,Продажа,Защитное стекло 3D для iPhone 11/XR,1,501,501,452,90.21956087824351,Администратор,
07.11.2023 - 11:30,Продажа,Защитное стекло 3D для iPhone 11/XR,1,476,476,425,89.28571428571429,Администратор,
07.11.2023 - 13:44,Заказ,Наклейка защитного стекла (Услуга),1,203,203,203,100.0,Петров Роман,Выдан
07.11.2023 - 18:30,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,451,451,256,56.76274944567628,Иванов Сергей,
07.11.2023 - 18:40,Заказ,Восстановление цепи питания,1,4763,4763,4249,89.2084820491287,Иванов Сергей,Выдан
08.11.2023 - 14:42,Продажа,Блок питания Apple 20W (Copy),2,1270,2540,1702,67.00787401574803,Петров Роман,
09.11.2023 - 11:22,Заказ,Восстановление цепи питания,1,4290,4290,3770,87.87878787878788,Иванов Сергей,Выдан
09.11.2023 - 17:37,Заказ,Дисплей iPhone 11 (Оригинал переклей),1,5726,5726,1897,33.12958435207824,Иванов Сергей,Выдан
09.11.2023 - 18:30,Заказ,Защитное стекло 3D для iPhone 11/XR,2,528,1056,958,90.71969696969697,Администратор,Выдан
10.11.2023 - 11:37,Заказ,Чехол силиконовый прозрачный,1,273,273,216,79.12087912087912,Иванов Сергей,Выдан
10.11.2023 - 16:53,Заказ,Прошивка Android/iOS,1,979,979,979,100.0,Иванов Сергей,Выдан
10.11.2023 - 18:31,Заказ,Защитное стекло 3D для iPhone 11/XR,1,492,492,444,90.2439024390244,Сидоров Алексей,Выдан
10.11.2023 - 18:36,Заказ,Дисплей iPhone 11 (Оригинал переклей),1,5203,5203,1518,29.175475687103592,Иванов Сергей,Выдан
10.11.2023 - 19:58,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1211,1211,687,56.72997522708505,Администратор,Выдан
11.11.2023 - 12:33,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1249,1249,1149,91.99359487590073,Иванов Сергей,Выдан
11.11.2023 - 13:06,Продажа,Жесткий диск Seagate BarraCuda 1TB,1,3540,3540,501,14.152542372881355,Сидоров Алексей,
11.11.2023 - 16:24,Заказ,Чистка системы охлаждения с заменой термопасты,1,1562,1562,1458,93.34186939820742,Сидоров Алексей,Выдан
11.11.2023 - 16:27,Заказ,Чистка системы охлаждения с заменой термопасты,1,1580,1580,1478,93.54430379746836,Администратор,Выдан
11.11.2023 - 18:26,Заказ,Наклейка защитного стекла (Услуга),2,198,396,396,100.0,Сидоров Алексей,Выдан
12.11.2023 - 10:18,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1086,1086,989,91.06813996316758,Петров Роман,Выдан
12.11.2023 - 10:27,Продажа,Жесткий диск Seagate BarraCuda 1TB,1,3856,3856,1082,28.060165975103736,Сидоров Алексей,
12.11.2023 - 11:31,Заказ,Установка Windows 10/11 + Драйвера,1,1122,1122,1122,100.0,Петров Роман,Выдан
12.11.2023 - 11:34,Заказ,Наклейка защитного стекла (Услуга),1,217,217,217,100.0,Петров Роман,Выдан
12.11.2023 - 14:23,Заказ,Диагностика,1,517,517,517,100.0,Петров Роман,Выдан
12.11.2023 - 18:48,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,481,481,278,57.7962577962578,Сидоров Алексей,
12.11.2023 - 19:33,Заказ,Наклейка защитного стекла (Услуга),1,214,214,214,100.0,Сидоров Алексей,Выдан
13.11.2023 - 10:30,Заказ,Защитное стекло 3D для iPhone 11/XR,1,483,483,435,90.06211180124224,Иванов Сергей,Выдан
13.11.2023 - 11:24,Заказ,Прошивка Android/iOS,1,957,957,957,100.0,Администратор,Выдан
13.11.2023 - 14:28,Заказ,Защитное стекло 3D для iPhone 11/XR,1,531,531,481,90.58380414312617,Сидоров Алексей,Выдан
13.11.2023 - 15:29,Заказ,Наклейка защитного стекла (Услуга),1,190,190,190,100.0,Администратор,Выдан
13.11.2023 - 15:47,Заказ,Чистка системы охлаждения с заменой термопасты,1,1625,1625,1524,93.78461538461539,Сидоров Алексей,Выдан
13.11.2023 - 19:31,Заказ,Наклейка защитного стекла (Услуга),1,208,208,208,100.0,Сидоров Алексей,Выдан
14.11.2023 - 11:06,Продажа,Чехол силиконовый прозрачный,1,309,309,248,80.2588996763754,Сидоров Алексей,
14.11.2023 - 14:22,Продажа,Защитное стекло 3D для iPhone 11/XR,1,465,465,418,89.89247311827957,Петров Роман,
14.11.2023 - 15:08,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1276,1276,1174,92.00626959247649,Иванов Сергей,Выдан
14.11.2023 - 17:03,Заказ,Дисплей iPhone 11 (Копия AAA),1,2512,2512,1159,46.138535031847134,Петров Роман,Выдан
14.11.2023 - 19:05,Продажа,Блок питания Apple 20W (Copy),1,1083,1083,668,61.68051708217913,Иванов Сергей,
15.11.2023 - 17:13,Заказ,Диагностика,1,519,519,519,100.0,Петров Роман,Выдан
16.11.2023 - 11:24,Продажа,Чехол силиконовый прозрачный,1,289,289,227,78.54671280276817,Петров Роман,
16.11.2023 - 11:33,Заказ,Наклейка защитного стекла (Услуга),1,182,182,182,100.0,Петров Роман,Выдан
16.11.2023 - 15:27,Заказ,Наклейка защитного стекла (Услуга),1,218,218,218,100.0,Иванов Сергей,Выдан
17.11.2023 - 16:21,Заказ,Диагностика,2,519,1038,1038,100.0,Петров Роман,Выдан
17.11.2023 - 17:43,Заказ,Кабель USB - Lightning (Foxconn),1,635,635,481,75.74803149606299,Администратор,Выдан
18.11.2023 - 10:48,Продажа,Кабель USB - Lightning (Foxconn),1,580,580,428,73.79310344827587,Петров Роман,
18.11.2023 - 12:39,Заказ,Диагностика,1,465,465,465,100.0,Сидоров Алексей,Выдан
18.11.2023 - 13:53,Заказ,Наклейка защитного стекла (Услуга),1,184,184,184,100.0,Петров Роман,Выдан
18.11.2023 - 16:37,Заказ,Диагностика,1,546,546,546,100.0,Сидоров Алексей,Выдан
18.11.2023 - 19:04,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1139,1139,1041,91.39596136962248,Иванов Сергей,Выдан
19.11.2023 - 10:13,Заказ,Чехол силиконовый прозрачный,1,280,280,220,78.57142857142857,Сидоров Алексей,Выдан
